frame,time_s,centL_x,centL_y,centL_z,vLx,vLy,vLz,vL_sx,vL_sy,vL_sz,uLx,uLy,uLz,thetaL_xy_deg,speedL,centR_x,centR_y,centR_z,vRx,vRy,vRz,vR_sx,vR_sy,vR_sz,uRx,uRy,uRz,thetaR_xy_deg,speedR,is_milestone
68,2.2666666666666666,-0.1760941743850708,0.22363996505737305,-0.1050344854593277,-0.005000010132789612,0.0,0.0,-0.004999999963648745,0.0,0.0,-1.0,0.0,0.0,179.99999998854085,0.004999999963648745,-0.17485861480236053,-0.14121919870376587,-0.09112655371427536,-0.005000025033950806,0.0,0.0,-0.00500000349800614,0.0,0.0,-1.0,0.0,0.0,179.99999998854085,0.00500000349800614,0
69,2.3,-0.18109416961669922,0.22363996505737305,-0.1050344854593277,-0.004999995231628418,0.0,0.0,-0.004999998070840614,0.0,0.0,-1.0,0.0,0.0,179.99999998854085,0.004999998070840614,-0.17985858023166656,-0.14121919870376587,-0.09112655371427536,-0.00499996542930603,0.0,0.0,-0.004999988270526097,0.0,0.0,-1.0,0.0,0.0,179.99999998854082,0.004999988270526097,0
70,2.3333333333333335,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,-0.004999980330467224,0.0,0.0,-0.0049999909746912576,0.0,0.0,-1.0,0.0,0.0,179.99999998854082,0.0049999909746912576,-0.18485860526561737,-0.14121919870376587,-0.09112655371427536,-0.005000025033950806,0.0,0.0,-0.00500000297589598,0.0,0.0,-1.0,0.0,0.0,179.99999998854085,0.00500000297589598,0
71,2.3666666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.0029999945848147545,0.0,0.0,-1.0,0.0,0.0,179.99999998090138,0.0029999945848147545,-0.1898585706949234,-0.14121919870376587,-0.09112655371427536,-0.00499996542930603,0.0,0.0,-0.0049999879572600004,0.0,0.0,-1.0,0.0,0.0,179.99999998854082,0.0049999879572600004,0
72,2.4,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.0017999967508888527,0.0,0.0,-1.0,0.0,0.0,179.99999996816896,0.0017999967508888527,-0.18485860526561737,-0.13621921837329865,-0.09112655371427536,0.00499996542930603,0.004999980330467224,0.0,-0.001000006602633588,0.00199999213218689,0.0,-0.4472173651700729,0.8944253061549287,0.0,116.56529262285386,0.0022360638931211763,0
73,2.433333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.0010799980505333117,0.0,0.0,-1.0,0.0,0.0,179.99999994694824,0.0010799980505333117,-0.17985858023166656,-0.13121920824050903,-0.09112655371427536,0.005000025033950806,0.005000010132789612,0.0,0.0014000060520001694,0.0031999993324279786,0.0,0.40082035851928827,0.9161566679321115,0.0,66.37052691981644,0.0034928516534740795,0
74,2.466666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.000647998830319987,0.0,0.0,-1.0,0.0,0.0,179.99999991158043,0.000647998830319987,-0.17485861480236053,-0.12621921300888062,-0.09112655371427536,0.00499996542930603,0.004999995231628418,0.0,0.002839989802922514,0.003919997692108154,0.0,0.5866955656979299,0.8098075778790824,0.0,54.07713551222535,0.004840653260339674,0
75,2.5,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.0003887992981919922,0.0,0.0,-1.0,0.0,0.0,179.99999985263403,0.0003887992981919922,-0.16985858976840973,-0.1212192252278328,-0.09112655371427536,0.005000025033950806,0.004999987781047821,0.0,0.0037040038953338305,0.004351993727684021,0.0,0.6481368395290269,0.7615238914474872,0.0,49.59872558918003,0.0057148485773858655,0
76,2.533333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.00023327957891519532,0.0,0.0,-1.0,0.0,0.0,179.99999975439007,0.00023327957891519532,-0.1648586243391037,-0.11621922254562378,-0.09112655371427536,0.00499996542930603,0.005000002682209015,0.0,0.00422238850892271,0.004611197309494018,0.0,0.6753297511262881,0.7375159166036389,0.0,47.52023749020807,0.006252335991240987,1
77,2.566666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-0.0001399677473491172,0.0,0.0,-1.0,0.0,0.0,179.9999995906501,0.0001399677473491172,-0.1598585993051529,-0.11121922731399536,-0.09112655371427536,0.005000025033950806,0.004999995231628418,0.0,0.004533443118933948,0.004766716478347778,0.0,0.6891538610661376,0.7246150397125598,0.0,46.43683309173042,0.006578274279593532,0
78,2.6,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.398064840947031e-05,0.0,0.0,-1.0,0.0,0.0,179.9999993177502,8.398064840947031e-05,-0.15485861897468567,-0.10621922463178635,-0.09112655371427536,0.004999980330467224,0.005000002682209015,0.0,0.004720058003547259,0.004860030959892273,0.0,0.6967010106918349,0.7173616254727988,0.0,45.837078764494095,0.0067748688908319055,0
79,2.6333333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.0388389045682184e-05,0.0,0.0,-1.0,0.0,0.0,179.99999886291698,5.0388389045682184e-05,-0.14985860884189606,-0.10121922194957733,-0.09112655371427536,0.005000010132789612,0.005000002682209015,0.0,0.0048320388552442,0.00491601964881897,0.0,0.7009889507931663,0.7131721327042272,0.0,45.493598391000376,0.006893174064693555,0
80,2.6666666666666665,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.023303342740931e-05,0.0,0.0,-1.0,0.0,0.0,179.99999810486165,3.023303342740931e-05,-0.14485862851142883,-0.09621921926736832,-0.09112655371427536,0.004999980330467224,0.005000002682209015,0.0,0.00489921544533341,0.0049496128621749885,0.0,0.7034792365590493,0.7107158108064693,0.0,45.29318554347338,0.006964264459740277,0
81,2.7,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.8139820056445585e-05,0.0,0.0,-1.0,0.0,0.0,179.999996841436,1.8139820056445585e-05,-0.13985861837863922,-0.0912192165851593,-0.09112655371427536,0.005000010132789612,0.005000002682209015,0.0,0.004939533320315891,0.0049697687901886,0.0,0.7049459606873566,0.7092610186035743,0.0,45.17482153834719,0.007006967336190714,0
82,2.7333333333333334,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.0883892033867351e-05,0.0,0.0,-1.0,0.0,0.0,179.99999473572646,1.0883892033867351e-05,-0.134858638048172,-0.08621921390295029,-0.09112655371427536,0.004999980330467224,0.005000002682209015,0.0,0.004963712124376424,0.0049818623469967665,0.0,0.7058151680175174,0.7083960393709183,0.0,45.10456208454041,0.007032594862360951,0
83,2.7666666666666666,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.530335220320411e-06,0.0,0.0,-1.0,0.0,0.0,179.99999122621026,6.530335220320411e-06,-0.12985864281654358,-0.08121921867132187,-0.09112655371427536,0.004999995231628418,0.004999995231628418,0.0,0.004978225367277222,0.004989115500849427,0.0,0.7063337877167308,0.7078789305592702,0.0,45.06260029147903,0.0070479785249544045,0
84,2.8,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.918201132192246e-06,0.0,0.0,-1.0,0.0,0.0,179.99998537701558,3.918201132192246e-06,-0.12485862523317337,-0.07621920853853226,-0.09112655371427536,0.005000017583370209,0.005000010132789612,0.0,0.004986942253714417,0.0049934733536255,0.0,0.7066439051622537,0.707569354407778,0.0,45.037493870166905,0.007057221066060644,0
85,2.8333333333333335,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.3509206793153478e-06,0.0,0.0,-1.0,0.0,0.0,179.99997562835514,2.3509206793153478e-06,-0.11985863000154495,-0.07121920585632324,-0.09112655371427536,0.004999995231628418,0.005000002682209015,0.0,0.004992163444880017,0.004996085085058907,0.0,0.7068290986158255,0.7073843547534392,0.0,45.022495777788755,0.0070627588120750935,0
86,2.8666666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4105524075892085e-06,0.0,0.0,-1.0,0.0,0.0,179.99995938058038,1.4105524075892085e-06,-0.11485863476991653,-0.06621920317411423,-0.09112655371427536,0.004999995231628418,0.005000002682209015,0.0,0.004995296159579377,0.00499765212391895,0.0,0.7069400521444406,0.7072734709248013,0.0,45.01350820668567,0.007066081691688829,0
87,2.9,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.463314445535251e-07,0.0,0.0,-1.0,0.0,0.0,179.9999323009353,8.463314445535251e-07,-0.10985863953828812,-0.06121920421719551,-0.09112655371427536,0.004999995231628418,0.004999998956918716,0.0,0.004997175788398993,0.004998590857118857,0.0,0.7070066712560817,0.7072068769457739,0.0,45.008111180231246,0.0070680744490301825,0
88,2.933333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.077988667321151e-07,0.0,0.0,-1.0,0.0,0.0,179.99988716813664,5.077988667321151e-07,-0.1048586294054985,-0.056219205260276794,-0.09112655371427536,0.005000010132789612,0.004999998956918716,0.0,0.00499830952615524,0.004999154097038801,0.0,0.7070470433325581,0.7071665139941851,0.0,45.00484026237321,0.0070692743478516975,0
89,2.966666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.0467932003926905e-07,0.0,0.0,-1.0,0.0,0.0,179.99981194664753,3.0467932003926905e-07,-0.09985862672328949,-0.05121920630335808,-0.09112655371427536,0.005000002682209015,0.004999998956918716,0.0,0.00499898678857675,0.0049994920409907675,0.0,0.7070710481074782,0.7071425124599654,0.0,45.002895323516206,0.00706999219096421,0
90,3.0,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.8280759202356142e-07,0.0,0.0,-1.0,0.0,0.0,179.99968657706006,1.8280759202356142e-07,-0.09485862404108047,-0.04621920362114906,-0.09112655371427536,0.005000002682209015,0.005000002682209015,0.0,0.004999393146029657,0.004999696297478066,0.0,0.7070853428650394,0.7071282188581005,0.0,45.001737088025514,0.007070423954444612,0
91,3.033333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.0968455521413684e-07,0.0,0.0,-1.0,0.0,0.0,179.99947762652843,1.0968455521413684e-07,-0.08985862880945206,-0.04121920093894005,-0.09112655371427536,0.004999995231628418,0.005000002682209015,0.0,0.004999633980269161,0.004999818851370446,0.0,0.7070937079894476,0.7071198541419508,0.0,45.00105929134649,0.007070680906615808,0
92,3.066666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.58107331284821e-08,0.0,0.0,-1.0,0.0,0.0,179.99912937225568,6.58107331284821e-08,-0.08485863357782364,-0.03621920198202133,-0.09112655371427536,0.004999995231628418,0.004999998956918716,0.0,0.004999778480812863,0.004999890893589754,0.0,0.7070988320953688,0.7071147301883658,0.0,45.00064409906332,0.0070708340247103195,0
93,3.1,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.948643987708926e-08,0.0,0.0,-1.0,0.0,0.0,179.9985489390601,3.948643987708926e-08,-0.07985861599445343,-0.031219208613038063,-0.09112655371427536,0.005000017583370209,0.004999993368983269,0.0,0.0049998741218358015,0.00499993188374716,0.0,0.7071026967115931,0.7071108656379087,0.0,45.00033095779406,0.007070930637215638,0
94,3.1333333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.3691863926253557e-08,0.0,0.0,-1.0,0.0,0.0,179.99758152426784,2.3691863926253557e-08,-0.07485862076282501,-0.026219205930829048,-0.09112655371427536,0.004999995231628418,0.005000002682209015,0.0,0.004999922565752848,0.004999960203131901,0.0,0.7071041197857437,0.7071094425773344,0.0,45.0002156488252,0.007070984916998999,0
95,3.1666666666666665,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4215118355752134e-08,0.0,0.0,-1.0,0.0,0.0,179.99596909368665,1.4215118355752134e-08,-0.069858618080616,-0.021219203248620033,-0.09112655371427536,0.005000002682209015,0.005000002682209015,0.0,0.004999954612335315,0.004999977194762747,0.0,0.7071051843550981,0.707108378014391,0.0,45.00012938866061,0.007071019592220116,0
96,3.2,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.52907101345128e-09,0.0,0.0,-1.0,0.0,0.0,179.99328150772197,8.52907101345128e-09,-0.06485862284898758,-0.016219204291701317,-0.09112655371427536,0.004999995231628418,0.004999998956918716,0.0,0.004999970860052556,0.004999985899625135,0.0,0.7071057177227738,0.707107844648722,0.0,45.00008617077602,0.007071037236348347,0
97,3.2333333333333334,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.117442608070767e-09,0.0,0.0,-1.0,0.0,0.0,179.98880163754927,5.117442608070767e-09,-0.059858616441488266,-0.01121920719742775,-0.09112655371427536,0.005000006407499313,0.004999997094273567,0.0,0.004999985079031259,0.004999990377484508,0.0,0.7071064065283065,0.70710715584459,0.0,45.00003035797541,0.007071050457002333,0
98,3.2666666666666666,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.07046556484246e-09,0.0,0.0,-1.0,0.0,0.0,179.98133363079808,3.07046556484246e-09,-0.05485861375927925,-0.006219206843525171,-0.09112655371427536,0.005000002682209015,0.005000000353902578,0.0,0.004999992120302362,0.0049999943680517364,0.0,0.7071066222464324,0.7071069401266269,0.0,45.000012878672656,0.007071058257689212,0
99,3.3,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.842279338905476e-09,0.0,0.0,-1.0,0.0,0.0,179.96888262814383,1.842279338905476e-09,-0.04985861852765083,-0.0012192073045298457,-0.09112655371427536,0.004999995231628418,0.004999999422580004,0.0,0.004999993364832784,0.004999996389863043,0.0,0.7071065672843551,0.7071069950886752,0.0,45.000017332164425,0.007071060567341744,0
100,3.3333333333333335,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.1053676033432855e-09,0.0,0.0,-1.0,0.0,0.0,179.94811893822285,1.1053676033432855e-09,-0.04485861957073212,0.00378079223446548,-0.09112655371427536,0.004999998956918716,0.004999999422580004,0.0,0.004999995601667157,0.004999997602949827,0.0,0.7071066396743825,0.7071069226986842,0.0,45.000011466512845,0.0070710630068042055,0
101,3.3666666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.632205620059713e-10,0.0,0.0,-1.0,0.0,0.0,179.91347937643496,6.632205620059713e-10,-0.0398586168885231,0.008780792355537415,-0.09112655371427536,0.005000002682209015,0.004999999888241291,0.0,0.0049999984338839005,0.0049999985170664125,0.0,0.7071067753046538,0.7071067870684411,0.0,45.000000476600825,0.007071065655861766,0
102,3.4,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.979323372035828e-10,0.0,0.0,-1.0,0.0,0.0,179.8556538409069,3.979323372035828e-10,-0.034858617931604385,0.013780791312456131,-0.09112655371427536,0.004999998956918716,0.004999998956918716,0.0,0.004999998643097827,0.004999998693007334,0.0,0.7071067776574115,0.7071067847156834,0.0,45.000000285960475,0.007071065928207371,0
103,3.433333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.3875940232214964e-10,0.0,0.0,-1.0,0.0,0.0,179.75901923917422,2.3875940232214964e-10,-0.02985861524939537,0.018780792132019997,-0.09112655371427536,0.005000002682209015,0.005000000819563866,0.0,0.005000000258742303,0.004999999543629946,0.0,0.7071068317526263,0.707106730620465,0.0,44.99999590270793,0.0070710676721215705,0
104,3.466666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4325564139328978e-10,0.0,0.0,-1.0,0.0,0.0,179.5972403258097,1.4325564139328978e-10,-0.024858618155121803,0.023780791088938713,-0.09112655371427536,0.004999997094273567,0.004999998956918716,0.0,0.004999998992954809,0.004999999308945454,0.0,0.7071067588426305,0.7071068035304637,0.0,45.00000181049334,0.00707106661112764,0
105,3.5,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.595338483597387e-11,0.0,0.0,-1.0,0.0,0.0,179.32559328226836,8.595338483597387e-11,-0.019858619198203087,0.02878078632056713,-0.09112655371427536,0.004999998956918716,0.004999995231628418,0.0,0.004999998978540372,0.0049999976780186394,0.0,0.7071068731473459,0.707106689225737,0.0,44.99999254855686,0.00707106544769574,0
106,3.533333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.157203090158432e-11,0.0,0.0,-1.0,0.0,0.0,178.86719373038682,5.157203090158432e-11,-0.014858618378639221,0.033780787140131,-0.09112655371427536,0.005000000819563866,0.005000000819563866,0.0,0.004999999714949769,0.004999998934636729,0.0,0.7071068363630171,0.7071067260100737,0.0,44.999995529135006,0.007071066856978952,0
107,3.566666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.094321854095059e-11,0.0,0.0,-1.0,0.0,0.0,178.0872299194865,3.094321854095059e-11,-0.009858619421720505,0.03878078609704971,-0.09112655371427536,0.004999998956918716,0.004999998956918716,0.0,0.004999999411737349,0.004999998943549524,0.0,0.7071068142924307,0.7071067480806628,0.0,44.99999731748092,0.007071066648877678,0
108,3.6,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.8565931124570354e-11,0.0,0.0,-1.0,0.0,0.0,176.74176087266153,1.8565931124570354e-11,-0.004858619533479214,0.04378078505396843,-0.09112655371427536,0.004999999888241291,0.004999998956918716,0.0,0.004999999602338926,0.004999998948897201,0.0,0.7071068273918603,0.7071067349812318,0.0,44.99999625605417,0.007071066787434731,0
109,3.6333333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.1139558674742212e-11,0.0,0.0,-1.0,0.0,0.0,174.36749731893488,1.1139558674742212e-11,0.00014137942343950272,0.048780784010887146,-0.09112655371427536,0.004999998956918716,0.004999998956918716,0.0,0.004999999344170843,0.004999998952105808,0.0,0.7071068089097362,0.7071067534633577,0.0,44.99999775363244,0.007071066607151147,0
110,3.6666666666666665,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.683735204845327e-12,0.0,0.0,-1.0,0.0,0.0,170.02146972991036,6.683735204845327e-12,0.005141377914696932,0.05378078669309616,-0.09112655371427536,0.004999998491257429,0.005000002682209015,0.0,0.004999999003005478,0.005000000444147091,0.0,0.7071066792824338,0.7071068830906465,0.0,45.000008257133665,0.007071067420943381,0
111,3.7,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-4.010241122907196e-12,0.0,0.0,-1.0,0.0,0.0,161.62354874446225,4.010241122907196e-12,0.010141379199922085,0.05878078192472458,-0.09112655371427536,0.005000001285225153,0.004999995231628418,0.0,0.004999999915893348,0.004999998359139621,0.0,0.7071068912656696,0.7071066711074083,0.0,44.99999108045664,0.007071066592129676,0
112,3.7333333333333334,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.4061446737443176e-12,0.0,0.0,-1.0,0.0,0.0,144.5809178651097,2.4061446737443176e-12,0.015141377225518227,0.06378079205751419,-0.09112655371427536,0.004999998025596142,0.005000010132789612,0.0,0.004999999159774466,0.005000003068599617,0.0,0.707106504790878,0.7071070575821089,0.0,45.000022395913405,0.007071069387564441,0
113,3.7666666666666666,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4436868042465904e-12,0.0,0.0,-1.0,0.0,0.0,113.92622954208156,1.4436868042465904e-12,0.020141376182436943,0.06878078728914261,-0.09112655371427536,0.004999998956918716,0.004999995231628418,0.0,0.0049999990786321665,0.0049999999338111376,0.0,0.707106720716254,0.7071068416568359,0.0,45.00000489981506,0.007071067113557464,0
114,3.8,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.662120825479542e-13,0.0,0.0,0.0,0.0,0.0,82.3797673532031,8.662120825479542e-13,0.02514137141406536,0.07378079742193222,-0.09112655371427536,0.004999995231628418,0.005000010132789612,0.0,0.004999997539830667,0.005000004013402527,0.0,0.7071063234358145,0.7071072389369844,0.0,45.00003709082883,0.007071068910168681,0
115,3.8333333333333335,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.197272495287725e-13,0.0,0.0,0.0,0.0,0.0,64.3462944130567,5.197272495287725e-13,0.030141372233629227,0.07878080010414124,-0.09112655371427536,0.005000000819563866,0.005000002682209015,0.0,0.004999998851723947,0.005000003480925122,0.0,0.707106453852594,0.7071071085203496,0.0,45.000026523362784,0.007071069461298207,0
116,3.8666666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.118363497172635e-13,0.0,0.0,0.0,0.0,0.0,55.46566475600087,3.118363497172635e-13,0.03514137119054794,0.08378079533576965,-0.09112655371427536,0.004999998956918716,0.004999995231628418,0.0,0.004999998893801855,0.005000000181206441,0.0,0.707106690153282,0.7071068722198014,0.0,45.00000737628561,0.007071067157797627,0
117,3.9,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.871018098303581e-13,0.0,0.0,0.0,0.0,0.0,50.89240134047832,1.871018098303581e-13,0.04014137014746666,0.08878079801797867,-0.09112655371427536,0.004999998956918716,0.005000002682209015,0.0,0.0049999989190486,0.005000001181607471,0.0,0.7071066211994591,0.7071069411736,0.0,45.00001296350729,0.007071067883040245,0
118,3.933333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.1226108589821485e-13,0.0,0.0,0.0,0.0,0.0,48.40328847991951,1.1226108589821485e-13,0.045141369104385376,0.09378080070018768,-0.09112655371427536,0.004999998956918716,0.005000002682209015,0.0,0.0049999989341966465,0.0050000017818480885,0.0,0.7071065798271688,0.707106982545869,0.0,45.00001631583974,0.007071068318185849,0
119,3.966666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.735665153892891e-14,0.0,0.0,0.0,0.0,0.0,46.99606949024009,6.735665153892891e-14,0.05014137178659439,0.0987808033823967,-0.09112655371427536,0.005000002682209015,0.005000002682209015,0.0,0.005000000433401594,0.005000002141992459,0.0,0.7071066603709496,0.7071069020021248,0.0,45.00000978950202,0.007071069632944178,0
120,4.0,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-4.0413990923357344e-14,0.0,0.0,0.0,0.0,0.0,46.18148572629572,4.0413990923357344e-14,0.055141378194093704,0.10378080606460571,-0.09112655371427536,0.005000006407499313,0.005000002682209015,0.0,0.0050000028230406815,0.005000002358079082,0.0,0.7071068140642798,0.7071067483088138,0.0,44.999997335967656,0.007071071475470402,0
121,4.033333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.4248394554014407e-14,0.0,0.0,0.0,0.0,0.0,45.703155656677744,2.4248394554014407e-14,0.06014137715101242,0.10878080129623413,-0.09112655371427536,0.004999998956918716,0.004999995231628418,0.0,0.005000001276591896,0.004999999507498816,0.0,0.7071069062802979,0.7071066560927749,0.0,44.9999898638441,0.007071068366301446,0
122,4.066666666666666,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4549036732408645e-14,0.0,0.0,0.0,0.0,0.0,45.41984591715853,1.4549036732408645e-14,0.06514137238264084,0.11378080397844315,-0.09112655371427536,0.004999995231628418,0.005000002682209015,0.0,0.004999998858606505,0.005000000777382896,0.0,0.7071066455085497,0.7071069168645192,0.0,45.000010993779306,0.007071067554471243,0
123,4.1,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-8.729422039445187e-15,0.0,0.0,0.0,0.0,0.0,45.25117422111593,8.729422039445187e-15,0.07014137506484985,0.11878079921007156,-0.09112655371427536,0.005000002682209015,0.004999995231628418,0.0,0.005000000388047509,0.004999998559081105,0.0,0.7071069105140041,0.7071066518590674,0.0,44.99998952079332,0.007071067067373096,0
124,4.133333333333334,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-5.237653223667112e-15,0.0,0.0,0.0,0.0,0.0,45.15044134711395,5.237653223667112e-15,0.07514138519763947,0.12378079444169998,-0.09112655371427536,0.005000010132789612,0.004999995231628418,0.0,0.00500000428594435,0.00499999722810003,0.0,0.7071072802512538,0.707106282121489,0.0,44.99995956153693,0.007071068882458285,0
125,4.166666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-3.142591934200267e-15,0.0,0.0,0.0,0.0,0.0,45.09017023708467,3.142591934200267e-15,0.08014138042926788,0.128780797123909,-0.09112655371427536,0.004999995231628418,0.005000002682209015,0.0,0.005000000664217978,0.004999999409743624,0.0,0.7071068698912735,0.7071066924818104,0.0,44.99999281239146,0.007071067864164281,0
126,4.2,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.88555516052016e-15,0.0,0.0,0.0,0.0,0.0,45.05406813455929,1.88555516052016e-15,0.0851413905620575,0.1337808072566986,-0.09112655371427536,0.005000010132789612,0.005000010132789612,0.0,0.005000004451646631,0.00500000369896202,0.0,0.7071068344093415,0.7071067279637496,0.0,44.99999568743836,0.007071073575216143,0
127,4.233333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.131333096312096e-15,0.0,0.0,0.0,0.0,0.0,45.03242864616063,1.131333096312096e-15,0.09014138579368591,0.13878080248832703,-0.09112655371427536,0.004999995231628418,0.004999995231628418,0.0,0.0050000007636393454,0.005000000312028579,0.0,0.7071068131202469,0.7071067492528468,0.0,44.9999974124612,0.007071068572477566,0
128,4.266666666666667,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-6.787998577872576e-16,0.0,0.0,0.0,0.0,0.0,45.0194527850193,6.787998577872576e-16,0.09514138102531433,0.14378079771995544,-0.09112655371427536,0.004999995231628418,0.004999995231628418,0.0,0.004999998550834974,0.004999998279868515,0.0,0.7071068003467755,0.7071067620263192,0.0,44.99999844747606,0.007071065570834423,0
129,4.3,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-4.0727991467235456e-16,0.0,0.0,0.0,0.0,0.0,45.011670086430144,4.0727991467235456e-16,0.10014138370752335,0.14878080785274506,-0.09112655371427536,0.005000002682209015,0.005000010132789612,0.0,0.0050000002033845905,0.005000003021036954,0.0,0.7071065819484744,0.7071069804245645,0.0,45.000016143953644,0.007071070091876095,0
130,4.333333333333333,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-2.4436794880341273e-16,0.0,0.0,0.0,0.0,0.0,45.00700148149134,2.4436794880341273e-16,0.10514138638973236,0.1537807732820511,-0.09112655371427536,0.005000002682209015,0.00499996542930603,0.0,0.00500000119491436,0.004999987984344584,0.0,0.7071077153152885,0.7071058470565725,0.0,44.999924308928804,0.0070710601604522675,0
131,4.366666666666666,-0.18609414994716644,0.22363996505737305,-0.1050344854593277,0.0,0.0,0.0,-1.4662076928204762e-16,0.0,0.0,0.0,0.0,0.0,45.00420068358061,1.4662076928204762e-16,0.11014138162136078,0.1587807834148407,-0.09112655371427536,0.004999995231628418,0.005000010132789612,0.0,0.004999998809599983,0.004999996843722595,0.0,0.7071069201951174,0.7071066421779503,0.0,44.999988736347376,0.007071064738300531,0
