frame,time_s,centL_x,centL_y,centL_z,vLx,vLy,vLz,vL_sx,vL_sy,vL_sz,uLx,uLy,uLz,thetaL_xy_deg,speedL,centR_x,centR_y,centR_z,vRx,vRy,vRz,vR_sx,vR_sy,vR_sz,uRx,uRy,uRz,thetaR_xy_deg,speedR,is_milestone
56,1.8666666666666667,-0.18609414994716644,0.2636399269104004,-0.37503430247306824,0.0,0.0,-0.005000025033950806,0.0,6.632200367492612e-10,-0.005000004028825632,0.0,1.3264390047002185e-07,-0.9999999999999911,89.91373982557865,0.005000004028825676,-0.18485860526561737,-0.17121919989585876,-0.3661263585090637,0.0,0.0,-0.005000025033950806,0.0,-6.632195046655619e-10,-0.0050000002876723244,0.0,-1.3264389330151577e-07,-0.9999999999999911,-89.91347923829102,0.005000000287672369,0
57,1.9,-0.18609414994716644,0.2636399269104004,-0.38003429770469666,0.0,0.0,-0.004999995231628418,0.0,3.9793202204955673e-10,-0.005000000509946746,0.0,7.958639629294633e-08,-0.9999999999999969,89.85637738677131,0.005000000509946762,-0.18485860526561737,-0.17121919989585876,-0.37112635374069214,0.0,0.0,-0.004999995231628418,0.0,-3.979317027993371e-10,-0.004999998265254762,0.0,-7.958636817228181e-08,-0.9999999999999969,-89.85565361020367,0.004999998265254778,0
58,1.9333333333333333,-0.18609414994716644,0.2636399269104004,-0.3850342333316803,0.0,0.0,-0.004999935626983643,0.0,2.3875921322973405e-10,-0.004999974556761505,0.0,4.775208563948746e-08,-0.9999999999999988,89.76102921549659,0.004999974556761511,-0.18485860526561737,-0.17121919989585876,-0.37612637877464294,0.0,0.0,-0.005000025033950806,0.0,-2.3875902167960227e-10,-0.005000008972733179,0.0,-4.775171864323435e-08,-0.9999999999999988,-89.75901885337836,0.005000008972733185,0
59,1.9666666666666666,-0.18609414994716644,0.2636399269104004,-0.3900342583656311,0.0,0.0,-0.005000025033950806,0.0,1.4325552793784044e-10,-0.004999994747637225,0.0,2.865113568479978e-08,-0.9999999999999997,89.60282380451474,0.004999994747637227,-0.18485860526561737,-0.17121919989585876,-0.3811263144016266,0.0,0.0,-0.004999935626983643,0.0,-1.4325541300776135e-10,-0.004999979634433364,0.0,-2.865119930113397e-08,-0.9999999999999997,-89.59723967921603,0.004999979634433366,0
60,2.0,-0.18609414994716644,0.2636399269104004,-0.3950342833995819,0.0,0.0,-0.005000025033950806,0.0,8.595331676270426e-11,-0.005000006862162657,0.0,1.7190639759547608e-08,-0.9999999999999998,89.34110329690213,0.005000006862162658,-0.18485860526561737,-0.17121919989585876,-0.3861263394355774,0.0,0.0,-0.005000025033950806,0.0,-8.59532478046568e-11,-0.004999997794240341,0.0,-1.7190657144622966e-08,-0.9999999999999998,-89.3255921945371,0.004999997794240342,0
61,2.033333333333333,-0.18609414994716644,0.2636399269104004,-0.4000342786312103,0.0,0.0,-0.004999995231628418,0.0,5.157199005762255e-11,-0.005000002209948961,0.0,1.0314393452667892e-08,-1.0,88.91027768362196,0.005000002209948961,-0.18485860526561737,-0.17121919989585876,-0.3911263346672058,0.0,0.0,-0.004999995231628418,0.0,-5.157194868279408e-11,-0.004999996769195571,0.0,-1.031439640131833e-08,-1.0,-88.86719188917458,0.004999996769195571,0
62,2.066666666666667,-0.18609414994716644,0.2636399269104004,-0.40503421425819397,0.0,0.0,-0.004999935626983643,0.0,3.094319403457353e-11,-0.004999975576762834,0.0,6.18866903638103e-09,-1.0,88.20690839228209,0.004999975576762834,-0.18485860526561737,-0.17121919989585876,-0.39612632989883423,0.0,0.0,-0.004999995231628418,0.0,-3.094316920967645e-11,-0.00499999615416871,0.0,-6.188638602027285e-09,-1.0,-88.08722677054489,0.00499999615416871,0
63,2.1,-0.18609414994716644,0.2636399269104004,-0.40503421425819397,0.0,0.0,0.0,0.0,1.8565916420744118e-11,-0.0029999853460577004,0.0,6.188669036381029e-09,-1.0,87.0741994515277,0.0029999853460577004,-0.18485860526561737,-0.17121919989585876,-0.40112629532814026,0.0,0.0,-0.00499996542930603,0.0,-1.856590152580587e-11,-0.004999983864223638,0.0,-3.713192288209244e-09,-1.0,-86.74175539431637,0.004999983864223638,0
64,2.1333333333333333,-0.18609414994716644,0.2636399269104004,-0.41003426909446716,0.0,0.0,-0.005000054836273193,0.0,1.113954985244647e-11,-0.003800013142143898,0.0,2.931450349185303e-09,-1.0,85.29087091923363,0.003800013142143898,-0.18485860526561737,-0.17121919989585876,-0.40112629532814026,0.0,0.0,0.0,0.0,-1.1139540915483522e-11,-0.002999990318534183,0.0,-3.713192288209244e-09,-1.0,-84.36748751712422,0.002999990318534183,0
65,2.1666666666666665,-0.18609414994716644,0.2636399269104004,-0.41003426909446716,0.0,0.0,0.0,0.0,6.683729911467882e-12,-0.0022800078852863387,0.0,2.931450349185303e-09,-1.0,82.58491108737576,0.0022800078852863387,-0.18485860526561737,-0.17121919989585876,-0.40612632036209106,0.0,0.0,-0.005000025033950806,0.0,-6.683724549290113e-12,-0.003800004204700832,0.0,-1.758872935198847e-09,-1.0,-80.02145139866046,0.003800004204700832,0
66,2.2,-0.18609414994716644,0.2636399269104004,-0.4150342643260956,0.0,0.0,-0.004999995231628418,0.0,4.010237946880729e-12,-0.0033680028238231704,0.0,1.1906872282038435e-09,-1.0,78.71258439077279,0.0033680028238231704,-0.18485860526561737,-0.17121919989585876,-0.40612632036209106,0.0,0.0,0.0,0.0,-4.010234729574068e-12,-0.002280002522820499,0.0,-1.7588729351988475e-09,-1.0,-71.62351233738315,0.002280002522820499,0
67,2.2333333333333334,-0.18109416961669922,0.2636399269104004,-0.41003426909446716,0.004999980330467224,0.0,0.004999995231628418,0.00199999213218689,2.406142768128437e-12,-2.0803601642535065e-05,0.9999459052338783,1.2030110367320731e-09,-0.01040127905594472,9.757918633499457e-08,0.002000100327146307,-0.17985858023166656,-0.17121919989585876,-0.40112629532814026,0.005000025033950806,0.0,0.005000025033950806,0.002000010013580322,-2.4061408377444405e-12,0.000632008499888023,0.9535242729718347,-1.1471511029441991e-09,0.30131621405681763,-4.028276599437534e-08,0.002097492502573554,0
68,2.2666666666666666,-0.1760941743850708,0.2636399269104004,-0.40503421425819397,0.004999995231628418,0.0,0.005000054836273193,0.003199993371963501,1.4436856608770621e-12,0.0019875397735237563,0.8494810980722067,3.832456939498105e-10,0.5276190519854623,4.375411399531358e-08,0.003766997734529343,-0.17485861480236053,-0.17121919989585876,-0.39612632989883423,0.00499996542930603,0.0,0.00499996542930603,0.003199992179870606,-1.4436845026466643e-12,0.002379191271655226,0.8024971744613785,-3.6204861420457453e-10,0.5966559184165559,-7.944159860446483e-09,0.003987543235922771,0
69,2.3,-0.1710941642522812,0.2636399269104004,-0.4000342786312103,0.005000010132789612,0.0,0.004999935626983643,0.003920000076293945,8.662113965262372e-13,0.0031924981149077107,0.7753876212139013,1.7133917886446648e-10,0.6314855793034765,2.727704964076989e-08,0.005055536055833627,-0.16985858976840973,-0.17121919989585876,-0.3911263346672058,0.005000025033950806,0.0,0.004999995231628418,0.003920005321502685,-8.662107015879986e-13,0.003427512855644503,0.7528137962669509,-1.6635063300871936e-10,0.6582335361785677,1.955497891551334e-09,0.005207137994735467,0
70,2.3333333333333335,-0.16609418392181396,0.2636399269104004,-0.3950342833995819,0.004999980330467224,0.0,0.004999995231628418,0.004351992177963257,5.197268379157423e-13,0.003915496961595994,0.7434042154108168,8.877936962412418e-11,0.6688424123135642,2.0007833250765893e-08,0.005854139763733082,-0.1648586243391037,-0.17121919989585876,-0.3861263394355774,0.00499996542930603,0.0,0.004999995231628418,0.004351989364624023,-5.197264209527991e-13,0.004056505806038069,0.7315037476867476,-8.735816952798032e-11,0.6818374198591943,6.323004671933896e-09,0.005949373982548178,0
71,2.3666666666666667,-0.16109417378902435,0.2636399269104004,-0.3900342583656311,0.005000010132789612,0.0,0.005000025033950806,0.004611199359893799,3.118361027494454e-13,0.004349308190537918,0.727462936470932,4.919527205368701e-11,0.6861469784682351,1.6300026569630787e-08,0.006338741300365965,-0.1598585993051529,-0.17121919989585876,-0.3811263144016266,0.005000025033950806,0.0,0.005000025033950806,0.004611203632354736,-3.1183585257167947e-13,0.0044339134972031635,0.7208280781150973,-4.874650009369493e-11,0.6931139024726709,8.550674486517107e-09,0.006397092139380353,1
72,2.4,-0.15609417855739594,0.2636399269104004,-0.3850342333316803,0.004999995231628418,0.0,0.005000025033950806,0.004766717708587646,1.8710166164966722e-13,0.004609594927903074,0.7188551402363867,2.821626944287495e-11,0.695159900566571,1.4268920294710893e-08,0.006630985078607311,-0.15485861897468567,-0.17121919989585876,-0.37612637877464294,0.004999980330467224,0.0,0.004999935626983643,0.004766714311599731,-1.871015115430077e-13,0.004660322349115354,0.7150415343301435,-2.8066576501897023e-11,0.6990819724344164,9.771018254238044e-09,0.006666346055079481,0
73,2.433333333333333,-0.15109418332576752,0.2636399269104004,-0.38003429770469666,0.004999995231628418,0.0,0.004999935626983643,0.004860028717803955,1.1226099698980033e-13,0.004765731207535301,0.71399960112873,1.649255832159967e-11,0.7001461058864891,1.3112651083307184e-08,0.006806766712643752,-0.14985860884189606,-0.17121919989585876,-0.37112635374069214,0.005000010132789612,0.0,0.005000025033950806,0.004860032640075684,-1.122609069258046e-13,0.004796203423049535,0.7117653167867278,-1.6440922499558844e-11,0.7024173501697469,1.0465712290085559e-08,0.006828139170950831,0
74,2.466666666666667,-0.1460941880941391,0.2636399269104004,-0.37503430247306824,0.004999995231628418,0.0,0.004999995231628418,0.00491601532333374,6.73565981938802e-14,0.004859436817172548,0.7111874723863348,9.744308279650078e-12,0.7030024033534569,1.2439958844155638e-08,0.006912404273430786,-0.14485862851142883,-0.17121919989585876,-0.3661263585090637,0.004999980330467224,0.0,0.004999995231628418,0.0049160117162323005,-6.735654415548276e-14,0.004877720146481088,0.7098660042589912,-9.72620156751625e-12,0.7043367490038938,1.0869895534030823e-08,0.006925267144415494,0
75,2.5,-0.14109419286251068,0.2636399269104004,-0.37003427743911743,0.004999995231628418,0.0,0.005000025033950806,0.004949607286651611,4.041395891632812e-14,0.004915672103883851,0.7095349318969639,5.793412270245417e-12,0.7046702636112658,1.2043648178133782e-08,0.006975847226321445,-0.13985861837863922,-0.17121919989585876,-0.3611263334751129,0.005000010132789612,0.0,0.005000025033950806,0.004949611082855225,-4.041392649328966e-14,0.004926642101468975,0.7087493668992462,-5.786988984901933e-12,0.7054603709067702,1.1107990337018777e-08,0.0069835844855983455,0
76,2.533333333333333,-0.13609418272972107,0.2636399269104004,-0.365034282207489,0.005000010132789612,0.0,0.004999995231628418,0.004969768425106812,2.424837534979687e-14,0.004949401354981678,0.7085571926502394,3.457175323780216e-12,0.705653388529816,1.1808419235873156e-08,0.007013927000752368,-0.134858638048172,-0.17121919989585876,-0.3561263680458069,0.004999980330467224,0.0,0.00499996542930603,0.004969758781900025,-2.4248355895973793e-14,0.004955971432603797,0.7080883057248866,-3.454891473913703e-12,0.7061238923132822,1.124932889146956e-08,0.00701855791392059,0
77,2.566666666666667,-0.13109418749809265,0.2636399269104004,-0.360034316778183,0.004999995231628418,0.0,0.00499996542930603,0.004981859147715454,1.454902520987812e-14,0.004969626984711419,0.707975407530893,2.06757191376319e-12,0.7062370864882883,1.1668209702120164e-08,0.007036768642981525,-0.12985864281654358,-0.17121919989585876,-0.35112637281417847,0.004999995231628418,0.0,0.004999995231628418,0.004981853361791382,-1.4549013537584274e-14,0.004973580952213646,0.7076941030865628,-2.0667511342751807e-12,0.7065189710520912,1.1333569723871543e-08,0.007039557543383993,0
78,2.6,-0.12609419226646423,0.2636399269104004,-0.35503432154655457,0.004999995231628418,0.0,0.004999995231628418,0.00498911358128064,8.729415125926872e-15,0.004981774283478218,0.7076270714480012,1.238129852202707e-12,0.7065861078127176,1.158441017712724e-08,0.007050484333607433,-0.12485862523317337,-0.17121919989585876,-0.34612637758255005,0.005000017583370209,0.0,0.004999995231628418,0.0049891190504229126,-8.729408122550564e-15,0.0049841466639795546,0.7074592365753645,-1.237833842752442e-12,0.7067541500296991,1.138389777526248e-08,0.007052164693720032,0
79,2.6333333333333333,-0.12109418958425522,0.2636399269104004,-0.35003429651260376,0.005000002682209015,0.0,0.005000025033950806,0.0049934692216519905,5.237649075556123e-15,0.004989074583667253,0.7074180038641844,7.420106321883383e-13,0.7067954214684846,1.153424045118948e-08,0.007058725102239094,-0.11985863000154495,-0.17121919989585876,-0.34112635254859924,0.004999995231628418,0.0,0.005000025033950806,0.0049934695229051146,-5.237644873530338e-15,0.0049904980119680545,0.7073172048231398,-7.419042641210333e-13,0.7068962949126133,1.1414044742715792e-08,0.007059731459739764,0
80,2.6666666666666665,-0.1160941869020462,0.2636399269104004,-0.34503430128097534,0.005000002682209015,0.0,0.004999995231628418,0.004996082605874801,3.1425894453336737e-15,0.004993442842851719,0.7072936116473237,4.4489525375363953e-13,0.7069199013487204,1.150418060461077e-08,0.007063661432256773,-0.11485863476991653,-0.17121919989585876,-0.3361264169216156,0.004999995231628418,0.0,0.004999935626983643,0.004996079806394436,-3.142586924118203e-15,0.004994273057974289,0.7072346493943024,-4.4485805823702816e-13,0.7069788898518246,1.1432107721946987e-08,0.007064246372364863,0
81,2.7,-0.11109418421983719,0.2636399269104004,-0.3400343358516693,0.005000002682209015,0.0,0.00499996542930603,0.004997650636408486,1.8855536672002042e-15,0.004996051877433443,0.707219892705571,2.668255865052288e-13,0.7069936515708757,1.1486159786876349e-08,0.0070666149071249365,-0.10985863953828812,-0.17121919989585876,-0.3311263918876648,0.004999995231628418,0.0,0.005000025033950806,0.004997645976488029,-1.8855521544709217e-15,0.0049965738483648955,0.7071826318694507,-2.6681156316376255e-13,0.7070309223663396,1.1442936452518326e-08,0.007066980651485539,0
82,2.7333333333333334,-0.10609418898820877,0.2636399269104004,-0.3350343406200409,0.004999995231628418,0.0,0.004999995231628418,0.004998588474496459,1.1313322003201225e-15,0.004997629219111433,0.7071746331941813,1.6005507111940096e-13,0.7070389226673983,1.1475359564920148e-08,0.0070683933499123535,-0.1048586294054985,-0.17121919989585876,-0.3261263966560364,0.005000010132789612,0.0,0.004999995231628418,0.004998591639008662,-1.131331292682553e-15,0.004997942401670305,0.7071527036246597,-1.6004987806411646e-13,0.7070608557658487,1.1449416781059825e-08,0.007068617023434021,0
83,2.7666666666666666,-0.10109418630599976,0.2636399269104004,-0.3300343155860901,0.005000002682209015,0.0,0.005000025033950806,0.004999154157581481,6.787993201920735e-16,0.0049985875450471815,0.7071468546574567,9.601840413132347e-14,0.707066705444448,1.1468874539675025e-08,0.007069470965833654,-0.09985862672328949,-0.17121919989585876,-0.32112637162208557,0.005000002682209015,0.0,0.005000025033950806,0.004999156056288803,-6.787987756095317e-16,0.004998775454582505,0.7071336988469071,-9.601650429889882e-14,0.7070798625014657,1.145331062922517e-08,0.007069605174298318,0
84,2.8,-0.09609417617321014,0.2636399269104004,-0.32503432035446167,0.005000010132789612,0.0,0.004999995231628418,0.004999496547664734,4.0727959211524405e-16,0.0049991506196796764,0.7071312448753231,5.76058253544132e-14,0.7070823166513752,1.1464977394594087e-08,0.007070111218952308,-0.09485862404108047,-0.17121919989585876,-0.31612643599510193,0.005000002682209015,0.0,0.004999935626983643,0.004999494706656888,-4.0727926536571904e-16,0.00499923952354296,0.707124827411551,-5.760527755866318e-14,0.7070887345009707,1.1455646516112732e-08,0.007070172779758942,0
85,2.8333333333333335,-0.09109418094158173,0.2636399269104004,-0.32003432512283325,0.004999995231628418,0.0,0.004999995231628418,0.004999696021250208,2.443677552691464e-16,0.004999488464459173,0.7071214587126371,3.45616379143471e-14,0.7070921033557878,1.1462653029116552e-08,0.00707049115770365,-0.08985862880945206,-0.17121919989585876,-0.3111264109611511,0.004999995231628418,0.0,0.005000025033950806,0.0049996949166455,-2.443675592194314e-16,0.004999553727706098,0.7071167654318826,-3.456138843120943e-14,0.7070967968002343,1.1457054725704095e-08,0.007070536523896245,0
86,2.8666666666666667,-0.08609417825937271,0.2636399269104004,-0.3150343596935272,0.005000002682209015,0.0,0.00499996542930603,0.004999818685633731,1.4662065316148783e-16,0.004999679250397916,0.7071166411729172,2.0736332717031172e-14,0.7070969210626872,1.146125166716387e-08,0.007070712799716283,-0.08485863357782364,-0.17121919989585876,-0.3061264157295227,0.004999995231628418,0.0,0.004999995231628418,0.004999815042638667,-1.4662053553165885e-16,0.0049997303292750265,0.7071127715729024,-2.0736217713081347e-14,0.7071007907494434,1.145789959732489e-08,0.0070707463415164646,0
87,2.9,-0.0810941830277443,0.2636399269104004,-0.3100343346595764,0.004999995231628418,0.0,0.005000025033950806,0.004999889304031606,8.797239189689269e-17,0.0049998175638190714,0.7071118541161312,1.2441539674705064e-14,0.7071017082205693,1.1460417714085664e-08,0.007070860536316873,-0.07985861599445343,-0.17121919989585876,-0.3011263906955719,0.005000017583370209,0.0,0.005000025033950806,0.004999896058931284,-8.797232131899531e-17,0.0049998482111453385,0.707110164614368,-1.2441483158087743e-14,0.7071033977425376,1.1458386011157229e-08,0.0070708869835834475,0
88,2.933333333333333,-0.07609418779611588,0.2636399269104004,-0.3050343692302704,0.004999995231628418,0.0,0.00499996542930603,0.00499993167507033,5.278343513813561e-17,0.004999876710013855,0.7071106678667567,7.464848021608955e-15,0.7071028944849749,1.1459917353546245e-08,0.007070932319765942,-0.07485862076282501,-0.17121919989585876,-0.29612645506858826,0.004999995231628418,0.0,0.004999935626983643,0.004999935728010137,-5.278339279139718e-17,0.0049998831774806605,0.7071104971276522,-7.464834179311138e-15,0.707103065225915,1.1458698341866392e-08,0.00707093975880762,0
89,2.966666666666667,-0.07109417766332626,0.2636399269104004,-0.3000343143939972,0.005000010132789612,0.0,0.005000054836273193,0.004999963058158042,3.1670061082881364e-17,0.00499994796051759,0.7071078487596354,4.4788628439691645e-15,0.7071057136118479,1.1459603480264069e-08,0.0070710048925756745,-0.069858618080616,-0.17121919989585876,-0.29112643003463745,0.005000002682209015,0.0,0.005000025033950806,0.004999962509689688,-3.167003567483831e-17,0.004999939920068718,0.7071083785277459,-4.4788630975836305e-15,0.7071051838417408,1.1458878907833663e-08,0.007070998819304044,0
90,3.0,-0.06609417498111725,0.2636399269104004,-0.29503437876701355,0.005000002682209015,0.0,0.004999935626983643,0.004999978907778431,1.900203664972882e-17,0.0049999430271040115,0.7071093183486217,2.6873147728127772e-15,0.7071042440153698,1.1459421988558543e-08,0.007071012611536994,-0.06485862284898758,-0.17121919989585876,-0.28612643480300903,0.004999995231628418,0.0,0.004999995231628418,0.0049999755984651804,-1.9002021404902983e-17,0.004999962044692599,0.7071077395883246,-2.6873083955358588e-15,0.7071058227834714,1.1458994076607513e-08,0.007071023718925982,0
91,3.033333333333333,-0.06109417602419853,0.2636399269104004,-0.29003432393074036,0.004999998956918716,0.0,0.005000054836273193,0.0049999869274345455,1.140122198983729e-17,0.004999987750771684,0.7071067229676702,1.6123803594017146e-15,0.7071068394054199,1.1459316509237887e-08,0.007071049906653413,-0.059858616441488266,-0.17121919989585876,-0.2811264097690582,0.005000006407499313,0.0,0.005000025033950806,0.0049999879220788334,-1.140121284294179e-17,0.004999987240395881,0.7071068293889294,-1.6123789877494431e-15,0.7071067329841624,1.1459052932356798e-08,0.0070710502490829346,0
92,3.066666666666667,-0.056094177067279816,0.2636399269104004,-0.2850343883037567,0.004999998956918716,0.0,0.004999935626983643,0.004999991739228214,6.840733193902374e-18,0.004999966901256468,0.7071085375014556,9.67429767178899e-16,0.707105024867277,1.145925322180791e-08,0.007071038566293539,-0.05485861375927925,-0.17121919989585876,-0.2761264741420746,0.005000002682209015,0.0,0.004999935626983643,0.004999993826130906,-6.840727705765073e-18,0.004999966595030986,0.707108706721088,-9.674288187667083e-16,0.7071048556467634,1.1459091660745747e-08,0.007071039825426876,0
93,3.1,-0.0510941743850708,0.2636399269104004,-0.2800343334674835,0.005000002682209015,0.0,0.005000054836273193,0.004999996116420534,4.104439916341424e-18,0.0050000020752631585,0.707106359832543,5.804555645281767e-16,0.7071072025403009,1.1459211834293469e-08,0.007071066533194007,-0.04985861852765083,-0.17121919989585876,-0.2711264491081238,0.004999995231628418,0.0,0.005000025033950806,0.0049999943883299106,-4.104436623459044e-18,0.0049999899705989136,0.7071070935677217,-5.80455901774812e-16,0.7071064688052354,1.1459121727907607e-08,0.007071056751958672,0
94,3.1333333333333333,-0.04609417915344238,0.2636399269104004,-0.2750343978404999,0.004999995231628418,0.0,0.004999935626983643,0.004999995762503688,2.4626639498048544e-18,0.004999975495951351,0.707108214250873,3.482742767314951e-16,0.7071053481193177,1.1459193832033081e-08,0.0070710474885386536,-0.04485861957073212,-0.17121919989585876,-0.26612645387649536,0.004999998956918716,0.0,0.004999995231628418,0.004999996215765433,-2.462661974075426e-18,0.0049999920750107155,0.7071070739824037,-3.482734041288919e-16,0.7071064883905701,1.1459136353109119e-08,0.0070710595321944935,0
95,3.1666666666666665,-0.04109417647123337,0.2636399269104004,-0.2700343430042267,0.005000002682209015,0.0,0.005000054836273193,0.004999998530385819,1.4775983698829125e-18,0.0050000072320800885,0.7071061658839318,2.089638450280968e-16,0.7071073964886279,1.145917620046828e-08,0.0070710718865468715,-0.0398586168885231,-0.17121919989585876,-0.26112645864486694,0.005000002682209015,0.0,0.004999995231628418,0.004999998802342866,-1.4775971844452556e-18,0.004999993337657797,0.7071071675983326,-2.0896396204230712e-16,0.7071063947745513,1.1459141713132702e-08,0.0070710622540077,0
96,3.2,-0.03609417751431465,0.2636399269104004,-0.26503440737724304,0.004999998956918716,0.0,0.004999935626983643,0.004999998700998978,8.865590219297474e-19,0.00499997859004151,0.7071082032477871,1.2537866398737438e-16,0.7071053591224481,1.1459169036637137e-08,0.00707105175422051,-0.034858617931604385,-0.17121919989585876,-0.2561264634132385,0.004999998956918716,0.0,0.004999995231628418,0.004999998864173206,-8.865583106671533e-19,0.004999994095246045,0.707107118400778,-1.2537836695164422e-16,0.7071064439721563,1.1459148344236279e-08,0.007071062833423888,0
97,3.2333333333333334,-0.031094178557395935,0.2636399269104004,-0.26003435254096985,0.004999998956918716,0.0,0.005000054836273193,0.004999998803366873,5.319354131578484e-19,0.005000009088534183,0.7071060539155924,7.522696819101774e-17,0.7071075084567546,1.1459164738338685e-08,0.007071073392285968,-0.02985861524939537,-0.17121919989585876,-0.2511264681816101,0.005000002682209015,0.0,0.004999995231628418,0.00500000039138753,-5.31934986400292e-19,0.004999994549798994,0.7071071942493226,-7.522700526273004e-17,0.7071063681235312,1.1459148907805096e-08,0.007071064234745368,0
98,3.2666666666666666,-0.02609417773783207,0.2636399269104004,-0.2550344169139862,0.005000000819563866,0.0,0.004999935626983643,0.00499999960984567,3.1916124789470907e-19,0.004999979703913967,0.7071081887499876,4.513630990562805e-17,0.7071053736203055,1.1459160451811341e-08,0.007071053184498647,-0.024858618155121803,-0.17121919989585876,-0.2461264729499817,0.004999997094273567,0.0,0.004999995231628418,0.0049999990725419444,-3.191609918401752e-19,0.004999994822530764,0.7071070817078396,-4.51362078794051e-17,0.7071064806651276,1.1459154368586076e-08,0.007071063495030627,0
99,3.3,-0.021094176918268204,0.2636399269104004,-0.250034362077713,0.005000000819563866,0.0,0.005000054836273193,0.005000000093732948,1.9149674873682542e-19,0.005000009756857658,0.7071060979007895,2.7081703244307338e-17,0.7071074644716453,1.1459157879895603e-08,0.007071074777288192,-0.019858619198203087,-0.17121919989585876,-0.24112647771835327,0.004999998956918716,0.0,0.004999995231628418,0.004999999026292654,-1.9149659510410512e-19,0.004999994986169825,0.7071070668664857,-2.7081724409731362e-17,0.7071064955064938,1.1459155937508158e-08,0.007071063578037669,0
100,3.3333333333333335,-0.016094179823994637,0.2636399269104004,-0.24503442645072937,0.004999997094273567,0.0,0.004999935626983643,0.004999998893949195,1.1489804924209525e-19,0.004999980104908052,0.70710810977393,1.624907207771783e-17,0.7071054525966688,1.1459159751841862e-08,0.0070710529618275035,-0.014858618378639221,-0.17121919989585876,-0.23612648248672485,0.005000000819563866,0.0,0.004999995231628418,0.004999999743601139,-1.1489795706246307e-19,0.004999995084353262,0.707107110645218,-1.6249033320742045e-17,0.7071064517277235,1.1459155171313898e-08,0.007071064154677727,0
101,3.3666666666666667,-0.011094178073108196,0.2636399269104004,-0.24003437161445618,0.00500000175088644,0.0,0.005000054836273193,0.0050000000367240935,6.893882954525716e-20,0.005000009997454109,0.7071060768569296,9.749412988963404e-18,0.707107485515464,1.1459156606139998e-08,0.007071074907104433,-0.009858619421720505,-0.17121919989585876,-0.23112647235393524,0.004999998956918716,0.0,0.005000010132789612,0.0049999994289281705,-6.893877423747784e-20,0.005000001103727802,0.7071066627603263,-9.749414430693289e-18,0.707106899612749,1.1459156419144753e-08,0.007071068188510225,0
102,3.4,-0.00609417911618948,0.2636399269104004,-0.23503443598747253,0.004999998956918716,0.0,0.004999935626983643,0.004999999604801943,4.136329772715429e-20,0.0049999802492659215,0.7071081498310576,5.849665447707137e-18,0.7071054125393883,1.1459157280040449e-08,0.007071053566553494,-0.004858619533479214,-0.17121919989585876,-0.22612649202346802,0.004999999888241291,0.0,0.004999980330467224,0.004999999612653419,-4.13632645424867e-20,0.00499999279442357,0.7071072633084053,-5.849653411596524e-18,0.707106299064361,1.145915631406954e-08,0.007071062442859769,0
103,3.433333333333333,-0.0010941792279481888,0.2636399269104004,-0.23003438115119934,0.004999999888241291,0.0,0.005000054836273193,0.004999999718177682,2.4817978636292573e-20,0.005000010084068831,0.7071060482076936,3.5097887574297224e-18,0.7071075141646416,1.1459156830606947e-08,0.0070710747431042545,0.00014137942343950272,-0.17121919989585876,-0.2211264967918396,0.004999998956918716,0.0,0.004999995231628418,0.004999999350359538,-2.4817958725492018e-20,0.004999993769305509,0.7071071758268239,-3.509791796854421e-18,0.707106386546051,1.1459157104798197e-08,0.007071062946735074,0
104,3.466666666666667,0.003905820893123746,0.2636399269104004,-0.2250344455242157,0.004999999888241291,0.0,0.004999935626983643,0.004999999786203126,1.4890787181775542e-20,0.004999980301234755,0.7071081589832754,2.1058795120295034e-18,0.707105403387135,1.1459156560946855e-08,0.007071053731571193,0.005141377914696932,-0.17121919989585876,-0.21612650156021118,0.004999998491257429,0.0,0.004999995231628418,0.004999999006718695,-1.489077523529521e-20,0.004999994354234673,0.7071071101669896,-2.1058750273004132e-18,0.7071064522059524,1.14591580061224e-08,0.007071063117351346,0
105,3.5,0.008905819617211819,0.2636399269104004,-0.2200343906879425,0.004999998956918716,0.0,0.005000054836273193,0.004999999454489363,8.934472309065325e-21,0.005000010115250131,0.7071060273572439,1.2635239820524515e-18,0.7071075350150475,1.1459157252924578e-08,0.007071074578697183,0.010141379199922085,-0.17121919989585876,-0.21112652122974396,0.005000001285225153,0.0,0.004999980330467224,0.004999999918121278,-8.934465141177126e-21,0.004999988744727693,0.7071075712652393,-1.2635256099975123e-18,0.7071059911069731,1.1459155985595411e-08,0.007071059795293517,0
106,3.533333333333333,0.013905821368098259,0.2636399269104004,-0.21503445506095886,0.00500000175088644,0.0,0.004999935626983643,0.005000000373048194,5.360683385439195e-21,0.004999980319943535,0.7071081991564923,7.581165784224034e-19,0.7071053632137593,1.1459155106790114e-08,0.00707105415976322,0.015141377225518227,-0.17121919989585876,-0.20612651109695435,0.004999998025596142,0.0,0.005000010132789612,0.004999999161111224,-5.360679084706275e-21,0.00499999729995246,0.7071069127903801,-7.58114774804118e-19,0.7071066495826904,1.145915776148754e-08,0.007071065309459731,0
